Code,Officialname,Province,County,Sub county,Ward,Facility type,Owner type,,,,Constituency,,,,,,,,,,,,,,Open_whole_day,Open_weekends,Operation status,ANC,ART,BEOC,BLOOD,CAES SEC,CEOC,C-IMCI,EPI,FP,GROWM,HBC,HCT,IPD,OPD,OUTREACH,PMTCT,RAD/XRAY,RHTC/RHDC,TB DIAG,TB LABS,TB TREAT,YOUTH
25765,St Angela Medical Clinic,Muranga,Muranga,muranga south,Kimorori/Wempa,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25766,Mitiini  Medical Clinic,Muranga,Muranga,muranga south,Kimorori/Wempa,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25767,Don Baldo Dispensary,Muranga,Muranga,muranga south,Makuyu,Dispensary,Faith Based Organization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25770,Consolata Mathari Cathedral Annex,Nyeri,Nyeri,Nyeri Central,Rware,Medical Clinic,Faith Based Organization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25771,Ambience Hospital Limited,Uasin Gishu,Uasin Gishu,Ainabkoi,Kapsoya,Medical Center,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25772,THE FAIRHAVEN MEDICARE,Uasin Gishu,Uasin Gishu,Turbo,Kapsaos,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25773,Equity Afia Medical Centre,Nakuru,Nakuru,Nakuru East,Biashara,Medical Center,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25774,Rose care Medical Clinic,Nyeri,Nyeri,Kieni East,Gakawa,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25775,Rajab Nursing Home,Mandera,Mandera,Mandera South,Elwak South,Nursing Homes,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25776,AGC Ngoron dispensary,Baringo,Baringo,East Pokot,Tirioko,Dispensary,Faith Based Organization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25777,Anka Hospital,Nairobi,Nairobi,Kamukunji,California,Primary care hospitals,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25778,Iresuki Dispensary,Mandera,Mandera,Mandera South,Elwak North,Dispensary,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25781,Gedmed Medical Center and Nursing Home Sega,Siaya,Siaya,Ugenya,North Ugenya,Nursing and Maternity Home,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25782,Rafiki Medical Clinic Sega,Siaya,Siaya,Ugenya,North Ugenya,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25783,Terik Dispensary,Baringo,Baringo,Baringo North,Bartabwa,Dispensary,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25784,Sikawa Dispensary,Narok,Narok,Transmara West,Keyian,Dispensary,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25785,Olongoloto Dispensary,Narok,Narok,Transmara West,Kilgoris Central,Dispensary,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25786,Malvik Medical Center,Embu,Embu,Manyatta,Kirimari,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25787,CFW Kithimu Clinic,Embu,Embu,Manyatta,Kithimu,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25788,Embu Childrens Clinic-Town Centre,Embu,Embu,Manyatta,Kirimari,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25789,Tanapoint,Tana River,Tana River,Galole,Chewani,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25791,Jakaba Medical Clinic (Maryango),Kilifi,Kilifi,Ganze,Bamba,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25792,RINGA VINMAS HEALTHCARE GROUP LIMITED HOSPITAL,Homa Bay,Homa Bay,Kabondo Kasipul,Kojwach,Secondary care hospitals,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25793,Tawa Health(Naivasha),Nakuru,Nakuru,Naivasha,Viwandani,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25794,Derose Healthcare,Kiambu,Kiambu,Juja,Kalimoni,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25795,Medi-hub Healthcare Ltd -Juja,Kiambu,Kiambu,Juja,Kalimoni,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25797,Scharts Medical Center,Kwale,Kwale,Matuga,Tsimba Golini,Medical Center,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25798,Taji Family Medical Center,Kiambu,Kiambu,Kiambu Town,Township,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25799,Care Tech Medical Limited,Kiambu,Kiambu,Kiambu Town,Township,Nursing Homes,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25800,Odyssey opticians and Eye Clinic LTD,Laikipia,Laikipia,Laikipia East,Nanyuki,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25802,Athichem Modern Medical Centre,Machakos,Machakos,Athi River,Athi River,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25803,Kithigari Medical Clinic,Embu,Embu,Mbeere North,Nthawa,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25807,THE DAWN HOSPITAL,Kajiado,Kajiado,Kajiado East,Kitengela,Nursing and Maternity Home,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25808,Delam Medical Clinic,Machakos,Machakos,Athi River,Kinanie,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25809,Nyortis Dispensary,Kakamega,Kakamega,Likuyani,Nzoia,Dispensary,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25810,MENORAH MEDICAL INSTITUTE K LIMITED,Makueni,Makueni,Makueni,Wote,Medical Center,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25811,Eunicare Health Service,Kiambu,Kiambu,Ruiru,Biashara,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25812,Shamata Community Medical Centre,Kiambu,Kiambu,Ruiru,Mwiki,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25813,Maskan Medical Centre,Kiambu,Kiambu,Ruiru,Gatongora,Basic Health Centre,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25814,Kiamwasi,Kisii,Kisii,Kitutu Chache South,Kitutu Central,Dispensary,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25818,Ntalabany Dispensary,Laikipia,Laikipia,Laikipia North,Mugogodo East,Dispensary,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25820,Heart of Hope ( Curafa ),Kiambu,Kiambu,Limuru,Ngecha Tigoni,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25822,ST Rhaphael Medical Centre,Kiambu,Kiambu,Ruiru,Kahawa Wendani,Basic Health Centre,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25827,Medstops  Healthcare  Kenya,Nyamira,Nyamira,Masaba North,Rigoma,Nursing and Maternity Home,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25828,Pala community Medical Clinic,Homa Bay,Homa Bay,Karachuonyo,North Karachuonyo,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25830,Bachile Dispensary,Mandera,Mandera,Mandera West,Takaba,Dispensary,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25831,Bululwe Dispensary,Kakamega,Kakamega,Butere,Marama West,Dispensary,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25832,Kakrigu Health Centre,Homa Bay,Homa Bay,Mbita,Rusinga Island,Basic Health Centre,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25833,Eshinamwenyuli Health Centre,Kakamega,Kakamega,Butere,Marama Central,Basic Health Centre,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25835,Aego Sagenya Dispensary,Migori,Migori,Nyatike,Kaler,Dispensary,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25848,shafin medical centre,Wajir,Wajir,Eldas,Eldas,Medical Center,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25890,Tree of life healthcare limited,Narok,Narok,Narok North,Narok Town,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25896,Muntasir Nursing Home,Wajir,Wajir,Wajir East,Township,Nursing Homes,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25911,Mandera Nursing Home,Mandera,Mandera,Mandera East,Township,Comprehensive health Centre,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25912,Multihealth Nursing Home,Mandera,Mandera,Mandera South,Elwak South,Medical Center,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25914,Bethsaida Eye Centre,Trans Nzoia,Trans Nzoia,Kwanza,Bidii,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25915,Out of Ashes Community Health Clinic,Trans Nzoia,Trans Nzoia,Saboti,Matisi,Medical Clinic,Non-Governmental Organizations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25916,Denryl Medical Clinic,Trans Nzoia,Trans Nzoia,Saboti,Kinyoro,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25918,Unity Point Health Care,Kisumu,Kisumu,Kisumu East,Kajulu,Medical Center,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25919,Nchurra Dispensary,Narok,Narok,Narok South,Melelo,Dispensary,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25921,Alen Medical Clinic,Narok,Narok,Transmara West,Lolgorian,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25923,Maasai Mara Medical Clinic,Narok,Narok,Transmara West,Shankoe,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25929,Ropment Nduru Medical Center,Kisii,Kisii,South Mugirango,Bogetenga,Medical Center,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25931,Nyamaiya Romieva Medical Center,Kisii,Kisii,South Mugirango,Borabu/Chitago,Basic Health Centre,Non-Governmental Organizations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25937,AAR Lavington OPC,Nairobi,Nairobi,Dagoretti North,Kileleshwa,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25939,Tudor  Health Care- Mtwapa,Kilifi,Kilifi,Kilifi South,Shimo La Tewa,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25940,Bloom Dhahabu Cancer Centre,Nairobi,Nairobi,Dagoretti North,Kilimani,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25941,Garden Specialist Hospital,Nairobi,Nairobi,Dagoretti North,Kilimani,Primary care hospitals,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25942,Eye & U Opthalmic ltd,Nairobi,Nairobi,Dagoretti North,Kileleshwa,Primary care hospitals,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25943,Nairobi Radiotherapy & Cancer Centre,Nairobi,Nairobi,Dagoretti North,Kilimani,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25944,Loco Medical Centre & Maternity Home,Nairobi,Nairobi,Dagoretti North,Kawangware,Basic Health Centre,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25945,Eclypse Medical Centre,Machakos,Machakos,Athi River,Syokimau/Mulolongo,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25947,Gertrudes Children Hospital Syokimau,Machakos,Machakos,Athi River,Syokimau/Mulolongo,Medical Center,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25948,AAR Healthcare Services Syokimau Outpatient Centre,Machakos,Machakos,Athi River,Syokimau/Mulolongo,Medical Center,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25949,Bloom Surgical Centre,Kisumu,Kisumu,Kisumu Central,Market Milimani,Medical Center,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25950,Nyambunwa Dispensary,Kisii,Kisii,Bomachoge Borabu,Boochi Borabu,Dispensary,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25951,Daraja Medical centre-Annex,Kisii,Kisii,Nyaribari Chache,Kisii Central,Medical Center,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25954,Nyamanga Nyaliande,Migori,Migori,Suna East,Kakrao,Dispensary,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25955,Neorao Medical clinic,Kisumu,Kisumu,Kisumu West,North West Kisumu,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25956,Barkorumba Health Centre,Kisumu,Kisumu,Kisumu West,Kisumu North,Basic Health Centre,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25957,Geta Health Centre,Kisumu,Kisumu,Kisumu West,Kisumu North,Basic Health Centre,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25958,Gombe Kokulo Health Centre,Kisumu,Kisumu,Kisumu West,West Kisumu,Basic Health Centre,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25959,Kmtc Clinic-Kisumu Campus,Kisumu,Kisumu,Kisumu Central,Kondele,Medical Clinic,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25961,Gataka Dispensary,Kajiado,Kajiado,Kajiado North,Nkaimurunya,Dispensary,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25965,Meta Medicare Center,Uasin Gishu,Uasin Gishu,Kapseret,Simat/Kapseret,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25974,Gastro &Liver Centre,Nairobi,Nairobi,Westlands,Parklands/Highridge,Medical Center,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25975,Bethesda Health Care,Nandi,Nandi,Aldai,Kobujoi,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25976,Mediheal Hospital Town Clinic-Nakuru,Nakuru,Nakuru,Nakuru East,Biashara,Medical Center,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25977,FUNAN QUMBI,Marsabit,Marsabit,Moyale,Uran,Dispensary,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25978,ADADI DISPENSARY,Marsabit,Marsabit,Moyale,Obbu,Dispensary,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25979,Al-Amannah Hospital,Wajir,Wajir,Wajir East,Township,Secondary care hospitals,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25980,Jeddah Hospital Limited,Wajir,Wajir,Wajir East,Township,Secondary care hospitals,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25982,Chepkitale Dispensary,Bungoma,Bungoma,Mt Elgon,Elgon,Dispensary,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25984,Silungai Dispensary,Kakamega,Kakamega,Malava,Manda-shivanga,Dispensary,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25985,Mungore Dispensary,Bungoma,Bungoma,Bumula,Khasoko,Dispensary,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25990,MAYDAY RING OF HOPE HEALTH SERVICES,Busia,Busia,Butula,Marachi West,Medical Center,Non-Governmental Organizations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25996,EQUITY AFIA KAKAMEGA MEDICAL CLINIC,Kakamega,Kakamega,Lurambi,Shirere,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25998,BUTE NURSING HOME,Wajir,Wajir,Wajir North,Bute,Nursing Homes,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25999,Kijanaheri Medical Clinic (Marereni),Kilifi,Kilifi,Magarini,Adu,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26000,JaySprings Medical Clinic  LTD-Emuhaya,Vihiga,Vihiga,Emuhaya,West Bunyore,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26001,Akolong Dispensary,Busia,Busia,Teso North,Ang'urai South,Dispensary,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26002,Igula Dispensary,Busia,Busia,Butula,Marachi Central,Dispensary,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26004,Al-Raheem Medical Centre,Mandera,Mandera,Mandera South,Wargudud,Medical Center,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26005,Wajir Central Nursing Home,Wajir,Wajir,Wajir East,Township,Nursing Homes,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26007,NAIRIBI,Marsabit,Marsabit,Laisamis,Laisamis,Dispensary,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26008,ARAPAL,Marsabit,Marsabit,Laisamis,Loiyangalani,Dispensary,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26009,Gashe Health Sevices,Garissa,Garissa,Lagdera,Modogashe,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26010,Wajir West Roadside Medical Centre & Laboratory,Wajir,Wajir,Wajir East,Barwago,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26011,Equity Afia Medical Centre- Kahawa West,Nairobi,Nairobi,Roysambu,Kahawa West,Medical Center,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26012,Equity Afia Biashara Street,Nairobi,Nairobi,Starehe,Nairobi Central,Medical Center,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26013,CKS Dialysis Centre Pangani,Nairobi,Nairobi,Starehe,Pangani,Dialysis Center,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26014,Dental Care Limited CBD,Nairobi,Nairobi,Starehe,Nairobi Central,Dental Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26015,Smartsmile Dental Care Clinic,Nairobi,Nairobi,Starehe,Nairobi Central,Dental Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26016,Ropas Medical Clinic,Nairobi,Nairobi,Embakasi East,Embakasi,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26017,Oasis Health Care Group Limited Makadara,Nairobi,Nairobi,Makadara,Maringo/Hamza,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26018,Maji Mazuri Dispensary (Clay City),Nairobi,Nairobi,Kasarani,Clay City,Basic Health Centre,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26019,Sheba Medical Centre LTD,Nairobi,Nairobi,Embakasi South,Pipeline,Medical Center,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26020,Amstong Medical Clinic,Kakamega,Kakamega,Mumias East,Lusheya/Lubinu,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26021,Akobwait Community Dispensary,Busia,Busia,Teso South,Amukura East,Dispensary,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26022,Bloom Health Care (Machakos),Machakos,Machakos,Machakos,Machakos Central,Dialysis Center,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26023,Lessos Healthcare Clinic,Turkana,Turkana,Turkana South,Lokichar,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26024,Three Angels (Sasame) Dispensary,Turkana,Turkana,Kibish,Kibish,Dispensary,Faith Based Organization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26025,Buyosi Dispensary,Busia,Busia,Matayos,Mayenje,Dispensary,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26027,Geta Mocha Dispensary,Nyamira,Nyamira,Nyamira,Bogichora,Dispensary,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26028,Alexandra Cancer Centre and Palliative Hospital,Uasin Gishu,Uasin Gishu,Ainabkoi,Kapsoya,Nursing Homes,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26029,Maxident Company Limited Clinic,Uasin Gishu,Uasin Gishu,Ainabkoi,Kapsoya,Dental Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26031,Healtops Healthcare Medical clinic,Nakuru,Nakuru,Nakuru West,Kaptembwo,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26032,Equity Afia Githurai,Nairobi,Nairobi,Roysambu,Githurai,Medical Center,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26033,Family Access Medical Centre,Nairobi,Nairobi,Roysambu,Zimmerman,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26034,Chamalo Medical Clinic (Jaribuni),Kilifi,Kilifi,Ganze,Jaribuni,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26035,Renassance International Limited Medical Clinic,Laikipia,Laikipia,Laikipia West,Igwamiti,Dialysis Center,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26036,WATITI DISPENSARY(moyale),Marsabit,Marsabit,Moyale,Golbo,Dispensary,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26037,FUNAN NYATA DISPENSARY,Marsabit,Marsabit,Moyale,Golbo,Dispensary,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26038,PARAKOREN,Marsabit,Marsabit,Laisamis,Korr/Ngurunit,Dispensary,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26039,Family Care Eye Clinic,Wajir,Wajir,Wajir East,Township,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26040,Elbeso Dispensary,Marsabit,Marsabit,North Horr,North Horr,Dispensary,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26041,Tigo Dispensary,Marsabit,Marsabit,North Horr,Turbi,Dispensary,Ministry of Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26042,Figo Care Plus(K)Limited,Nairobi,Nairobi,Westlands,Parklands/Highridge,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26043,Penda Medical Centre Umoja 1,Nairobi,Nairobi,Embakasi West,Umoja I,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26044,Nangili Med Clinic Likuyani,Kakamega,Kakamega,Likuyani,Kongoni,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26045,Kitale Dental Centre,Trans Nzoia,Trans Nzoia,Saboti,Matisi,Medical Center,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26046,Mor Dental Hub Ltd,Trans Nzoia,Trans Nzoia,Saboti,Matisi,Medical Clinic,Private Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
