value_reference	name	uuid
16259	Okok Dispensary	4bcf81bd-3a6c-4930-af56-8456813587aa
17245	Okook Dispensary	941239ff-77f5-406c-90a0-0693bcc21f2a
10909	Ol jabet Medical Clinic	335edb8d-efc7-49ba-973b-e1db980be154
10910	Ol jororok Medical Clinic	9121719c-b158-4042-912c-3adb5075db65
13974	Olando Dispensary	ce59bf45-d831-41a1-95ba-b42aa9462056
15386	Ol-Arabel Dispensary	294a79c9-dfaa-46bb-a2ac-c6f1ed0ff2b9
13975	Olasi Dispensary	8a5a3ae6-ae94-450a-8895-39dec574e1ec
13976	Olasi Dispensary  (Nyando)	f909f03b-d1a8-4cdc-8957-6970e70e0e68
15387	Olasiti (AIC) Dispensary	69884683-cf99-498d-99a5-c1e426dd8340
10911	Olborosat Dispensary	29ae736c-782f-44c3-a955-99b988205200
15388	Olbutyo Health Centre	d1157d30-86b3-464b-9f76-fff288568fc4
17802	Olchekut Community Based Clinic	2b89f6b7-bb52-4daf-b33c-1ccd31f2e266
16328	Olchobosei Clinic	cc45b1e4-00df-4039-aab2-3d60fa27e423
15389	Olchorro Dispensary	aaa4ca2c-8788-44c5-ae44-99f3f28e3bd4
17811	Olchorro Dispensary(Loitokitok)	9303201d-eee4-4ace-bf63-af35fdb754a6
10912	Old Mawingu Dispensary	3b5d1238-8d39-4de7-a2b4-4873b2abbee5
15390	Oldanyati Health Centre	795b5b10-4b91-415a-a2d0-c54190318acf
17090	Oldebes Dispensary	89a51a2c-d6b7-4270-b4da-0ae51f2efab5
15391	Oldepesi Dispensary	7e72eec7-95e7-42b2-b3fe-ef25513b87b9
15392	Olderkesi Dispensary	54c70b58-cd50-4c0f-ac9a-b2e674109dea
17671	Oldoinyo Oibor Dispensary	1f02ba11-1e21-4031-9d2b-85367455e779
12697	Oldonyiro Dispensary (Isiolo)	dbdf36c8-a5a9-410b-ab55-3b7a67882c07
15393	Oldonyo Nyokie Dispensary	f200a170-b7f7-4dbc-afcf-1e12e41d0e2f
15394	Oldonyorok (COG) Dispensary	f5383fcd-c770-4f67-957e-f88ef9852e9c
15395	Oldorko Dispensary	3c580e78-bc97-454a-9252-0f9d8ba217c3
16383	Olemila Stand Alone VCT	234a527a-2df5-4d1b-bf50-8fa763154180
15396	Olemila VCT Centre	4d73da7a-a427-4c65-ae9c-938f63ff3157
15397	Olendeem Dispensary	5b6c62bf-4b91-44b6-aa6f-a10d3f272e75
15398	Olenguruone Sub-District Hospital	d5a40463-4aec-458d-b8a9-8709614f8e4e
16330	Olenkasurai Dispensary	39313b20-6444-4400-b673-ebe800d389dd
15399	Olepolos Dispensary	28513750-a9b4-48e2-9303-7bee2e62904a
15400	Olereko Dispensary	9beec5ce-487c-4674-8687-23274804de2c
15401	Oletukat Dispensary	2e5f0f9b-0a2c-4cdb-8bfb-0b2a05b8932a
15402	Olgulului Health Centre	9d52d665-4266-41a5-a632-986570c606f3
15403	Olgumi Dispensary	62a3c692-af44-41de-a701-03a6c164ebab
17675	Olive Health Care International	450aeb76-afd5-482c-8c0c-860d1221001e
16509	Olive Health Care/Laboratory	3175fe18-a364-4cfc-8ec3-28df99747dc4
10913	Olive Medical Clinic	b7aadfda-e511-4325-9665-1fd45b14e901
18196	Olive Medical Clinic Kitengela	d5a825e4-c9ea-4e92-9d82-c4e62e61adf1
15404	Oljabet Health Centre	5c233447-e15c-45d4-bc25-5f03165bd754
17428	Oljabet Medical Clinic	f90843a5-b143-4128-a1bf-4e0522dc1f4b
15405	Oljogi Dispensary	5ac2656b-a798-49d5-8188-9e2f2173979b
15406	Ol-Jorai Dispensary	57a34038-ac73-48e4-bee6-92619654d704
10914	Oljororok Catholic Dispensary	a7c10a6a-4261-499f-974e-f0fae0e0b1ab
17786	Oljorre Dispensary	7ad61d63-c8c6-49af-b026-7b383c7f2f1d
10915	Olkalou (ACK) Dispensary	b2d49c0d-5746-48da-8804-b9537b02f0ba
10916	Olkalou Sub-District Hospital	b9f5ac94-a04e-4e7e-bc39-c9ece0629784
15408	Olkinyei Dispensary	bde6f62e-b442-42c7-b7c3-54f549b8ee00
15409	Olkiramatian Dispensary	e40caa72-0fc1-4c5b-901d-2c6ed338fb45
15410	Olkokwe dispensary	54e4b53d-36a0-476f-b4d9-e11c64e646bb
15411	Olkoroi Dispensary	fe7fd47d-5c25-4f4b-945c-335044cd1cdf
12696	OLL Mwea Hospital Clinic Embu (Satelite)	a1ead2bf-da7b-4766-be27-58363e12c293
15412	Ollessos Holy Family Dispensary	a58fee76-f568-46bf-af66-f3868789285c
13414	Ollo Health Centre	84c074e0-422a-4507-abc2-33f4a36ca299
15413	Ol-Malaika Health Centre	97fb5797-efef-49eb-a86d-f586c99f0132
15414	Olmekenyu Dispensary	be009f2f-e3b9-4048-8dfd-4bddb10a0866
15415	Olmesutie Dispensary	784d5849-1107-4c17-886b-d763de88d960
15416	Olmoran Catholic Dispensary	38ed90d4-20c7-495c-88b2-ab3d060c4ca7
15417	Olmoran Health  Centre	4b6b4aa6-f90e-4f81-8ac3-009ecb099834
16429	Olnarau Dispensary (CDF)	f20e2e2b-52cb-4cd1-9dbb-ac412c764ad5
15407	Ol-Njorowa Flower farm Medical Clinic	cd463ae4-0768-4bd5-bb74-2a856c4119d4
18257	Oloibon Medical Centre	8016e864-baa4-41f4-b99d-4f7c0fcfd7ed
15418	Oloika Dispensary	98b5be71-5eb5-4656-832e-41ddbc56cc77
15419	Oloiyangalani Dispensary	f21ade49-958a-43af-946f-6874eae01c0d
15420	Olokurto Health Centre	15b22041-a98c-4e57-ba24-3d00e5be226f
15421	Olokyin Health Centre	b785d276-eaa0-427f-b596-c1fc43d3c055
16690	Ololchani Dispensary	55b7736f-6d59-4cd3-8261-baf9413c4b97
15422	Ololpironito Health Centre	347afa17-39b6-48b0-b86f-9b7d6b17ec32
15423	Ololulunga District Hospital	fdcd4994-ace5-4255-834f-878eb0b6fdf4
15424	Olooltepes Dispensary	09c3a656-867a-4820-9c68-c42bb87c4022
17805	Olooltoto Dispensary	1f405c8f-969d-4756-acaa-51b2c2d8077a
18087	Oloolua Dispensary	658f1099-bef5-4c5c-a40d-4f945ba3c768
15425	Olooseos Dispensary	a5964149-f953-4884-b09d-5b412f4329c5
17867	Oloosirkon Disp	c401a945-cf83-42bf-8db8-c06a89e9886e
18088	Oloosirkon Dispensary	06a00e2d-76d9-4bcd-a4c6-a3eeeb2a7d1a
15426	Olorika Dispensary	d8a9a373-c01a-4e82-9ee3-27fbc72cab5b
17552	Oloropil Dispensary	f64e4f97-15fb-4026-9b3f-bbb86f809269
15428	Olorte Dispensary	36b81b9e-bc50-4bef-ba04-23f704305fc4
17798	Oloshoibor Dispensary.	8b1aa22c-a764-47d4-98e6-6f962afc0400
15429	Olosho-Oibor Dispensary	9ff905ab-541f-4716-b67b-67dcafacab1b
15430	Olpajeta Dispensary	a036f4fb-d8cf-43db-b98c-e5a555619c86
15431	Olposimoru Dispensary	8bcca584-f6c7-4daa-893d-b7beeb370d4f
13977	OLPS Clinic	1cf9f54c-eb97-40af-97ec-660286aef595
15432	Ol-Rongai Dispensary (Rongai)	49d1cf55-a917-424e-8c79-50093ce85375
15434	Oltepesi Dispensary	c4be0a99-dc8c-48e8-bf44-342731035d7b
15433	OltepesI Health Clinic	ebf0dd5c-ade5-4461-9754-68ac0b35042a
15435	Oltiasika Dispensary	c6c09a1b-e767-42cd-86d3-f0b7a1adedd0
12699	Ol-Torot Dispensary	83f5c197-c2cc-4b7b-a8e5-b6a5bd46d7e3
15436	Oltukai Lodge Clinic	5bafe8bc-7822-4845-8c99-0e862fb4a335
18511	Olturoto Dispensary	106caab1-11b7-4d39-b26f-df729ce060ac
11727	OM Dental Centre	c7a0e8ff-2ccb-42e3-a993-8d85d23f098c
13978	Ombek Dispensary	8dbba639-0ac8-42ae-aac4-05dc800ece27
17607	Ombo Bita Dispensary	53a91482-b839-4820-9554-6e727d96482b
13979	Ombo Kachieng' Dispensary	e34f8765-22d9-4d8e-afd6-f8eaf614939a
17039	Ombo Kowiti Dispensary	8f06d352-b549-4ca2-8760-18b4e8ebf1b9
13980	Omboga Dispensary	55e4f6a5-5efe-47bb-a2fa-c071992a381e
13981	Omiro Dispensary	e41cd1f3-b270-43a5-a912-fe3c99faff34
13982	Omobera Dispensary	b981c988-0a92-4d8c-a5c8-8cc5abdf1efc
13984	Omogwa Dispensary	cc899e60-97cf-4b08-b877-d78d0b26acd4
13985	Omorembe Health Centre (Gucha)	4e0cd045-fdae-4596-9064-3d08d40d5bf6
13986	Omosaria Dispensary	58b77ed8-3a6c-4672-9aad-6803d8aa3908
18772	Omosocho Medical Clinic (Manga)	3de2e966-6f4d-4593-b849-6cde95239f8c
16264	Omwabo Medical Clinic	8a8eb591-6bd3-4778-bdb5-fc2c4dc4bda6
16277	Ondong  Dispensary	3b4587ca-fd90-4a4b-925b-70d9ce99f516
17735	Ondong Dispensary	576b3e98-5b22-44b9-ba37-bbdd5cb6e9b5
16985	Oneno Dispensary	72ab69dd-628d-4016-9536-0d270291fb88
15437	Ongata Dispensary	be9b26cc-7107-441f-8f11-8dc62ec9d765
15438	Ongata Medical Clinic	94a71eef-cc22-4d59-8889-443af667245f
15439	Ongata Naado Dispensary	bc230613-c5b2-40df-ab52-27d01d45ccd8
15440	Ongata Rongai Health Centre	40764076-d0c1-4a19-848d-39556fe61808
15441	Ongatta Cottage Medical Clinic	8d05c0f9-135f-438a-9a97-cac30255ae0d
13987	Ong'ielo Health Centre	088fecd1-175b-459b-9c01-6f3fe56c7583
13988	Ongito Dispensary	c37a8376-4cb7-4fd0-adda-19ed49c89895
13989	Ongo Health Centre	ef2d7461-a2ab-4312-b456-6fade24c575f
12700	Ontulili Dispensary	b70251e7-f172-42ee-b896-0a4bae238db0
17173	Onyinjo Dispensary	9750d69e-ec3e-4887-b458-cc77035d476d
13990	Opapla Dispensary	498c40e2-8d00-4053-8515-dd73f8d2385f
16973	Openda Dispensary	bdd67bd7-c815-42c6-9a36-082699890950
15442	Opiroi Dispensary	90643051-866b-4597-b265-c1b3fe263562
16626	Optician Clinic	15a43491-1dd4-4626-bd90-ccff3f431129
13415	Orahey Medical Clinic	9dde6532-ff19-4fe5-b3d2-7258d4b63c33
18800	Oren Health Centre	9a6a8b19-4dfa-4d64-ae58-2d4da259cc6c
13991	Oresi Health Centre	959f8e12-6448-4c58-b6fc-ab8d17832707
16284	Oriang (SDA) Health Centre	14750c0a-8fa2-4546-8d24-b3636972d10a
18086	Oriang' Alwala Dispensary	e20b1ce3-a2b6-4a46-851f-c0a8d0a52c38
18422	Oriang Kanyadwera Dispensary	5ba8b70b-944a-4ec6-809e-bc1c3f15fb69
17587	Oriang VCT	6643dbb2-053a-43fa-98b4-be61987940d1
16767	Oridi Dispensary	7e838ff3-3b68-40b7-a97a-e5b854cce2a4
15443	Orinie (AIC) Clinic	8afa0461-e10f-4c30-b946-78436e06280e
17800	Orinie(AIC) Dispensary	69e4df74-8f82-485b-a63e-5680723cd3c5
13992	Oroche Dispensary	d6f3e535-cce8-435b-8867-1452393ffbb1
16370	Orolwo Dispensary	35f479c4-0389-442d-8b58-21992cc9bea3
15444	Oromodei Dispensary	001cb8c7-3d48-4ec0-8feb-4904d177e60b
17412	Orongo Dispensary	0f4eef03-27d4-4355-adeb-a1b652362bca
15445	Oropoi Dispensary	02afdcff-82f4-4124-a2f9-359631879780
13135	Orthodox Dispensary	01abef2e-b2cd-4475-b1eb-98d7718b7ced
17395	Orthodox Maternity and Health Centre	628f1ed1-3ce5-4e44-b4f6-79c329d649ba
15446	Ortum Hospital	cad0327e-288d-4f80-9dff-0fd31fd17961
13993	Oruba Nursing and Maternity Home	e17d151c-7d15-4012-b16f-8ee8f03d4f3d
13994	Orwaki Dispensary	3588c4de-c067-4a08-bd7c-efbdf0cfcfcf
17726	Osani Community Dispensary	99d8951f-b04c-4332-8876-b5b2ff724fa7
13995	Osano Nursing Home	634b9cf7-78a8-42a1-9e0c-d36d9773bc44
17776	Osarara Dispensary	009798a3-4abd-43fb-8c2a-23f632707f2d
15447	Oserian Health Centre	e471808b-e9b9-4698-9b76-6f93960bdb61
17680	Osieko Dispensary	0b43e456-2968-4f06-9c55-7168148c67a0
13996	Osingo Dispensary	1b62e111-9030-4cf0-87ae-4c2ae2531134
14006	Owens Nursing Home	b7f791a9-2851-442f-812a-1bf7e8c9996b
15453	Oxallis Medical Clinic	056251b2-fefa-4182-8fe5-db97e851fbed
14007	Oyamo Dispensary	0dfd3737-d966-493a-9095-91bf161c6549
14008	Oyani (SDA) Dispensary	eb0b09de-b1e4-4502-826a-c621259bc095
14009	Oyani Health Centre	e50d5bd3-b7c4-445c-a832-3181700db112
17852	Oyuma Dispensary (Rachuonyo)	2fe6c63c-f44b-4daf-84c9-db7573d8b9f2
11728	Ozi Dispensary	0825da8e-1101-4b8c-a607-64322858e2a9
13136	P & T Clinic	f5ca3d36-94e7-43ae-9140-7c2e08b94f6b
15454	P O M Dipensary	81498050-8f66-40e5-be17-e009ed118243
17444	P.C.E.A Karungaru Dispensary	12371577-707f-4a17-8f9f-b2511dfad7df
17921	P.C.E.A. Kibwezi Dispensary	1e17f41f-b709-4895-97b3-995ecdeb6a51
11729	Pablo Hortsman Health Centre	7dc1afdb-e61d-4018-9da6-1dc8bc388adc
10925	Pacco Ebenezer Medical Clinic	ef06064c-6a23-4f10-b3f4-b9b47e991637
18318	Pacific Medical Clinic	779d20b3-69dd-439f-86c4-fec568b3bb50
13137	Padens Medicare Centre	01ec1bce-e9bc-4564-ba09-cec101c16536
10926	Paed Afya Clinic	15fa94c4-6b47-4268-87df-022f2b9d5446
17795	Pakase Dispensary	e81918ba-c05a-403b-8df7-63a035772ced
15455	Pakase Medical Clinic	70aa5ed3-6131-4434-8a1b-c15d069e83df
16430	Pakasse Dispensary (CDF)	88db1ee1-686e-4fb5-8004-6f7a23eb9178
17136	Pakeza Medical Clinic (Manga)	939e0d67-8e3b-4da9-859f-58ec4541749b
14011	Pala Health Centre	8cde92a8-6b53-4ab9-936f-4f944a7c163c
11730	Palakumi Dispensary	ef48a6a2-164e-44f9-9a5d-7e9c0144420e
11731	Palani Health Care Clinic	3696c1a7-a825-4b73-ac78-f18836cdf86f
18498	Palm Beach Hospital	e2a7d0c1-db60-433b-a669-2ea9b80dc966
11732	Pamar Medical Clinic	93b53652-b141-4255-b287-f94637e5e1b4
16089	Pan M Medical Clinic	f9b959b4-3afe-4246-af0d-1fc12bfb4ee6
16090	Pan Paper Dispensary	aec06276-131f-4fd8-a7d1-a53668ea4daa
14012	Pand Pieri Community Health Centre	2cdc13c3-b638-42a7-8d6d-d976c01f20d8
15456	Panda Flowers Medical Clinic	9126d7a2-8543-485b-a99e-43c216872f40
11733	Pandanguo Dispensary	19c77173-0f20-4806-b86a-d266079070a0
11734	Pandya Memorial Hospital	9e535adf-fcd6-44f4-ad51-6cdf08c57287
13138	Pangani Dispensary	16d6e978-d756-4462-adaf-c03ab2783696
16339	Panpaper Dispensary	c45326b7-cee2-4b06-a4df-9d143f9cc3e0
15457	Panpaper Kaptagat	ee367a02-ec20-45b4-8ae3-598879bb8290
14013	Pap Kodero Health Centre	98000cde-7d0a-4476-ab01-c57ced28d248
18387	Paradise Medical centre	bd6df5ab-85b5-42ae-b4c8-924b73b6d322
13417	Paramount Clinic	27894d9b-304a-4590-9322-3fbca99eeb82
16303	Paramount Medical Clinic	a507f47c-0a62-45fa-aaf1-7f837d60405f
18162	Parayon Dispensary	c23744c2-aa85-4f37-ab01-50f151c82f57
13139	Parkroad Nursing Home(Nairobi)	79b6f211-7cbd-4411-99e2-542c0ee439f5
16749	Partners in Prevention	db40b2f4-af31-4177-b7d6-433bfe36cf6a
18322	Partners in Prevention VCT Centre	6dfea2e9-860d-4f42-9242-2e7544b496f5
17048	Parua Dispensary	17fd855a-cdea-489c-8d1a-77d3ff8f99f1
10927	Passenga Dispensary	dc330169-cd1d-4265-9f02-8293daf11567
14014	Pastor Machage Memorial Hospital	70c26daf-ccd8-4efc-8561-23dfd2028a86
12977	Patanisho Maternity and Nursing Home	bf5b0a6a-7ffd-44a0-85c7-f3b7b22f0801
18708	Path care Kenya	d261479b-303e-490f-95aa-65b251e74d5c
10928	Patmas Medical Clinic	28ea23e9-9fbc-4c89-acd5-b8a3d91a4176
16343	Patrician Dispensary	a2bf1ba6-88a9-4981-9cec-5f111f7942b5
11735	Patte Dispensary	e3d83307-0574-425a-a2c7-3479c6dc7817
16419	Paula Nursing Home	98e3716b-72c0-46b6-a03f-22550b23ab06
13124	PCEA Clinic (Ngundo)	5c8376da-03cc-4ba3-8334-2faa508ad0aa
12910	PCEA Dandora Clinic	660f639e-3b26-40ad-8500-012434868a2f
16446	PCEA Gateway	dca9b996-1ef0-43cc-8032-7c62b4fcfa9a
17803	PCEA Kaigai Memorial	2225bb1b-7e77-4d06-854c-bab635ed8d67
12205	PCEA Kasasule Dispensary	efcbf616-8f38-4fb1-a376-a554219a8960
12293	PCEA Kiengu Disp/Mat	fbd6b6cc-97cf-4714-b6e0-27765f5cb308
18763	PCEA Kuwinda Health Clinic	8b7ee6bf-5843-4c72-a33a-06c6ac67bf12
17878	PCEA Mau-summit Health Centre	be8d6614-b0a9-4377-89c6-7b1b51405998
18598	PCEA Mwangaza Dispensary	5f04eb0f-fb59-462f-8924-1e70c101304c
18494	PCEA Silanga Church VCT	43cc1848-f270-4b82-8cd9-9a57e8fd6f40
18116	PCEA SMYRNA	25e3f7a2-1875-442a-bb3c-3be7f1995fa3
18376	PCEA Upendo H/C	459102ba-ccd2-4634-b660-f2652ab7ae3f
17547	PCEA VCT	7b940eb6-2f70-4cf8-b6e8-a1a9f3a3e8a0
18380	Peak Health Medical Centre	091072dd-dc7b-4688-8aba-c27f348f1061
18725	Pedo Dispensary	f6b00f37-27f6-48f0-92ab-39b0deef4cfe
17124	Pefa Mercy Medical Center	39809ca5-067d-457d-9e76-e2841624cecf
15460	Peka Maga Clinic	04969e90-8265-458a-9b30-df6c3dee8660
10929	Pekaru Medical Centre	06973aad-1038-4105-95cd-2df2ddb6cee5
16426	Pelewa Dispensary (CDF)	00aa1157-0d25-4bf0-b106-d7944f936afd
18402	Penda Health Medical Clinic	433a9f4e-5ec9-498e-aab1-d4558e631d95
18496	Pendo Medical Clinic	ffc15a02-a30c-40cf-b27b-f6fc516d077e
11736	Pendo Medical Clinic (Kilindini)	fce7f127-ad34-4b47-add6-b6a3dc143345
16519	Pendo Medical Clinic (Kinango)	ca5647ac-9320-4682-90fd-aea4d13ba265
11737	Pendua Medical Clinic	395b4bbf-7e7e-4927-9fd7-f49fbb0113a1
16757	Penta Flowers Clinic	bb42ac82-3912-426b-9809-f61dbd19c0b2
10930	Peoples Clinic	a8344276-f10f-47df-aeff-e91b375552dd
12701	Pepo La Tumaini Dispensary	7377fc93-fdd3-467d-b36e-0b0c85c7b1c3
17928	Perani Private Clinic	bd7cc876-5a8f-43b5-b239-d71d602fac39
10931	Pesi Dispensary	ec959490-1725-4b69-9525-f306a83e855b
15461	Pesi Dispensary (Laikipia West)	02a4e9ad-54d6-42ac-a4af-8ff303d13fea
10933	Pharma Point Clinic	58eb55d3-1de0-4aba-9b5f-f8bfa08ced59
10934	PHASE 7 Clinic	8d53dda5-af80-4687-baf8-51efd3ff497b
10935	Phase Ten Clinic	105aa5eb-b712-4ea0-bf03-8b40a839dbb8
10936	Phatholab Laboratory	6b2df8e4-4630-465f-bb66-01881476a660
18711	Philia Medical Clinic	5275e6ec-49a1-49a1-baa7-b2ec57fb0ad8
10937	Physiotherapy Clinic (Kirinyaga)	14debfd2-511d-436b-9bae-8c460967fa59
15462	Piave Dispensary	075ef225-44fe-49cb-ac99-416ba9f41218
10938	PieMU Medical Clinic	aa1cae93-d749-47c1-befd-9067fe86ff6f
13141	Piemu Medical Health Centre	d8237c85-6511-45c7-a35a-5353acde3096
18785	Pillar of Development	5501d6c3-eb05-479e-8d7a-9fe9ca5481d3
10939	Pilot Medical Clinic	9197070c-c6dc-48f3-81d7-e9a0cf3cdc76
16320	Pims Medical Clinic	9be75734-3d91-40e9-a120-b5a148cec673
13142	Pine Medical Clinic	88e8b5f8-6d40-4f45-be0c-355222d3f74f
11738	Pingilikani Dispensary	19098650-c1b1-4cbf-baa8-1bea0ed8ff09
18534	Pinnacle Health Services	3b3cf2fc-bfc5-4411-9190-5a7e4b96f832
17343	Piny Owacho Dispensary	23490897-5a17-4db9-a050-eeb635c123a6
15463	Pioneer Health Centre	76d2769b-504c-47ee-95af-7fa4a78bced8
16309	Pioneer Medical Clinic (Mandera East)	566ea592-2bdd-4e3d-ad8e-c26ba63c45d2
13418	Pioneer Medical Clinic (Wajir East)	31d0fd29-43d6-49ed-8acd-c6d6a785c9fe
13143	Pipeline Medical Health Services	d15dd960-48e5-4982-92c6-e3d8d2dd8f92
12978	Pipeline Nursing Home	4105e8e5-8570-4519-a422-6d1ca92db969
10940	Plainsview Nursing Home	5207e2ec-26e4-4d46-94d6-22cdc3045168
15464	Plateau Hospital	d0ee5f8d-2959-433f-abee-aa18d8407ec0
16740	Plateau Medical Clinic	93b1ba00-c3a9-49dc-badf-7e48e2847edd
10941	Plaza Medical Laboratory	4ab2e4d0-a006-4a5d-8bc0-190fab6be250
13419	Plaza Nursing Home	2f33a20b-dcf8-4eef-b279-9622a38b388b
15465	Poi  Dispensary	9494c346-330e-4d79-b392-f0a507a8db2c
12702	Pole Medical Clinic	7a61fead-38ea-4b29-b65d-ec53456d2bb9
13420	Police Line Dispensary (Garissa)	7f24e5b2-c0c9-4fbd-b439-548082428052
10942	Police Line Dispensary (Nyeri South)	bbd14840-e6b8-4ffc-9db5-189c5023906f
10917	Pollen Medical Clinic	8f09ac45-7f21-4060-aa5b-d803a5f2d884
10943	Polly Jam Medical Clinic	3a1cce60-e3a6-4b85-adb2-b0b86df1c93a
15466	Polyclinic Hospital	3705ae9a-443b-456b-96bf-04dce20914ac
12704	Pona Dispensary	63a76c69-3dcd-4d1f-8b58-3a2dff1ebf72
12703	Pona Haraka Clinic	119c4392-bf8a-43b2-b19b-c196cceb63e8
13145	Pona Mat Dispensary	c58de43d-8904-4fee-b116-2f806cbdc647
18573	Pona Medical And Eye Care centre	6e4a1c29-0a2a-4dce-97b9-08e0839ec880
17851	Pona Medical Clinic	300faa66-33d5-4475-8435-59c76c8e6f7d
10944	Pona Medical Clinic (Nyeri North)	2b4b5627-51cf-4dff-a760-1e6343647740
17854	Pona Services OPD	ff05753e-bed6-4e1c-9f57-dbae146aa686
12705	Pondeni Medical Clinic	a4d68146-73f3-49cb-b4c2-5b0258329b4c
14015	Ponge Dispensary	9efaa083-79a8-46ce-acea-a09f64aea4e8
14016	Ponge Dispensary  (Mbita)	2be4b9cd-c95c-4992-9c70-e0f519fb28dd
16647	Ponya Clinic	8f0dddfe-d6bb-47d5-b13e-77bbaba7c104
18143	Ponya Medical Clinic	5b5f61fb-072d-49b8-af33-614a3c114af3
18140	Ponya Surgicals Nursing Home	3b47656a-7d83-4ede-97c5-71cdb2db3100
15467	Poole Dispensary	e8bfe4c8-64ec-48e8-84cf-4f6ec6133400
15468	Porro Dispensary	e6e66fad-6b88-46bb-8432-4f2a9bd12086
18774	Port Florence Clinic	cfb3d5c1-d53b-4942-8a25-0122ef02a380
14017	Port Florence Hospital	08ef2ccc-d754-4feb-9d5e-acc152b2e9f6
18098	Port Health Dispensary	2a575333-1c0e-4f77-83b7-7422f302efe3
13146	Port Health Dispensary (Langata)	7f6ac50c-cf33-4cd7-82ad-f8991f81b03e
16291	Port Health Dispensary (Wajir East)	6df58e04-f6c8-464e-9b51-7e4d846bd674
11740	Port Reitz District Hospital	0a5adfa0-fa7d-4adb-9089-1fbcfc7fd32a
11741	Port Reitz MTC Dispensary	31c81ce9-eeb9-4496-9c78-ef85dd5903ac
16091	Port Victoria Hospital	4f64298a-edb2-44ba-9f6e-334e999a0fa2
16629	Posland Medical Clinic	dc98a61e-1bb2-465d-8278-350e06bdefec
18713	PR Health Services	ece51bac-1ecb-409c-a2f2-537dd56a0dc2
16630	Pr Medical Clinic (Buuri)	59e77304-dce1-40f4-84ab-2c4a287dd61c
16631	Pr Medical Clinic (Ngushishi)	e54d9b64-ff13-4464-974b-41db013b65cb
17996	Precious Life Medical Clinic Ruai	ffe01fc1-66b9-4496-a19d-36a35bb61237
11742	Precious Seed Clinic	ee958937-5d84-4a05-bce0-39542493f151
10945	Premier Bag and Cordage Dispensary	e77cad04-253c-4e9e-b687-f7c6f2cecdd5
18623	Premier Medical Clinic	af60a6a2-c4d5-4045-a876-0c7c6a90d240
12706	Premier Medical Clinic (Kangundo)	801dac0a-8d41-4d10-9780-1346f67f1535
12707	Premier Medical Clinic (Kitui)	573a874c-f26d-451e-9797-2f8441e40cb4
18744	Premium Health Services	07c6def8-d741-45ff-bf31-b819bba1c80d
16233	Presbyterian TTC Rubate Health Centre	f0506d86-d281-4f22-a4e2-c51efac86cd0
18556	Prescort Dispensary	8f3df9c6-087b-4a8f-b9f6-a3881857db2d
11743	Prestige Medical Clinic	a7653649-d990-4c74-ac03-2627da149a42
18110	Primarosa Flower LTD	40abd2cd-ff78-443d-87d6-a46345a27e59
17372	Primary Health Services	d2a8f725-39b9-4cfd-9400-b71d8c8f490c
16775	Prime Care Health Clinic	2044ca71-4224-4335-8a31-ecfb90262380
13147	Prime Healthservices Dispensary	fda27392-f8a6-4c47-9fd4-3841ef2e9a48
15469	Prime Medical Care	dc8d7d9d-1fc2-44bb-9c76-3625d537a7b6
10947	Prime Medical Clinic	858b69ed-1122-44ff-9c79-36b5b5095678
16977	Prisca Wakarima (ACK) Dispensary	08d3b695-489f-4380-b60c-fd3e08edb9a2
15470	Prison Dispensary	d28f4905-0ea2-4017-929f-d2616deaf327
15471	Pro Esamai Clinic	c200b418-d25a-474f-89a9-dd36e099893a
13149	Provide Inter Math Dispensary	6028e02b-64cb-4371-bc87-c888ef23372e
13148	Provide Internatinal clinic (Dandora)	6b75f9a8-3976-47af-86eb-868be6d45f66
13151	Provide International Clinic (Kayole)	bba9e49d-c9e1-4d04-82d8-bb4ff3fb295a
17971	Provide international health care (mathare)	dc43b962-55ec-4199-bd63-869b799fd565
13150	Provide International Korogocho	0b20c8bf-a8b9-416d-aa0b-eb1cff5d91f5
12971	Provide International Mutindwa  Umoja Clinic	b02c0958-2a11-4062-b3a4-06fde392e7f6
18059	Provide Medical Clinic	70e25d72-137a-48e7-a5bb-7e5cb854a6c5
10948	Providers Medical Centre	e860a78f-beed-404f-8230-2642e825f194
17474	Provincial Police HQ VCT	0f804330-0a5d-4bd4-abde-1545ce4dc3a9
18001	Prudent Medical Clinic Kariobangi	f7b01ae5-3a9c-4d50-9c79-16b9b5656711
16704	Pserum Dispensary	d8ee6c18-1d30-4f03-862a-c5670ef41c8c
16705	Psigirio Dispensary	3b6d84d6-0497-4f68-a72b-d7c26e7c69fa
15472	Psigor Dispensary	2efb7b02-8cb4-4d82-8a8d-26576f44326e
13153	PSTC Health Centre	21f04ee8-77dc-4505-b0f0-acd30dfe8c4e
16734	Ptigchi Dispensary	fa640edb-1598-461a-b809-8447232df467
15473	Ptoyo Dipensary	d0f1e842-eacd-42eb-868b-02d957297f3f
13154	Pumwani Clinic	334869dc-11bb-47f9-b3f2-7f574361334c
11744	Pumwani Dispensary	b56bc13a-5405-494f-af33-1b80aabc8cc1
13155	Pumwani Majengo Dispensary	7e320b8b-87c0-483a-919b-ea397cf17d8c
13156	Pumwani Maternity Hospital	5833ddf5-9370-4148-9323-077d82265e18
13157	Pumwani Maternity VCT Centre	454fc963-e238-405f-bc28-83202ee6ecdc
18324	Pumzika Medical Clinic	5e48d932-d9b6-45e1-ae45-de6260c60660
